date,Low,High
3/14/2022,25.21428571,34.38571429
3/21/2022,25.04285714,33.17142857
3/28/2022,24,31.98571429
4/4/2022,23.6,31.44285714
4/11/2022,24.77142857,31.41428571
4/18/2022,25.45714286,33.5
4/25/2022,25.5,31.94285714
5/2/2022,24.9,30.98571429
5/9/2022,25.62857143,32.22857143
5/16/2022,24.78571429,30.94285714
5/23/2022,24.95714286,30.9
5/30/2022,24.3,31.08571429
6/6/2022,24.71428571,32.28571429
6/13/2022,25.24285714,31.92857143
6/20/2022,24.71428571,31.27142857
6/27/2022,25.04285714,31.07142857
7/4/2022,24.92857143,30.74285714
7/11/2022,24.32857143,30.25714286
7/18/2022,24.74285714,31.02857143
7/25/2022,24.98571429,31.51428571
8/1/2022,24.62857143,30.4
8/8/2022,24.3,30.52857143
8/15/2022,24.75714286,30.74285714
8/22/2022,24.32857143,30.85714286
8/29/2022,24.44285714,31.5
9/5/2022,24.3,30.37142857
9/12/2022,24.24285714,30.7
9/19/2022,24.18571429,30.5
9/26/2022,24.1,29.25714286
10/3/2022,23.8,29.52857143
10/10/2022,23.18571429,30.35714286
10/17/2022,23.95714286,30.24285714
10/24/2022,24,30.44285714
10/31/2022,23.4,30.14285714
11/7/2022,24.24285714,31.08571429
11/14/2022,23.97142857,29.74285714
11/21/2022,23.88571429,29.05714286
11/28/2022,23.91428571,30.78571429
12/5/2022,23.65714286,30.44285714
12/12/2022,22.22857143,30.17142857
12/19/2022,20.62857143,30.34285714
12/26/2022,21.22857143,30.18571429
1/2/2023,22.12857143,28.98571429
1/9/2023,23.08571429,29
1/16/2023,22.22857143,30.61428571
1/23/2023,22.7,31.65714286
1/30/2023,22.75714286,32.75714286
2/6/2023,23.25714286,34.34285714
2/13/2023,23.31428571,32.9
2/20/2023,22.71428571,32.77142857
2/27/2023,23.1,33.21428571
3/6/2023,21.94285714,33.35714286
3/13/2023,23.05714286,34.98571429
3/20/2023,24.38571429,34.65714286
3/27/2023,24.95714286,34.62857143
4/3/2023,25.58571429,34.65714286
4/10/2023,25.75714286,33.45714286
4/17/2023,26.22857143,34.5
4/24/2023,26.64285714,36.31428571
5/1/2023,27.3,36.77142857
5/8/2023,26.14285714,32.42857143
5/15/2023,26.45714286,33.41428571
5/22/2023,25.15714286,31.51428571
5/29/2023,25.6,31.41428571
6/5/2023,25.35714286,30.67142857
6/12/2023,25.27142857,31.6
6/19/2023,25.4,31.95714286
6/26/2023,25.31428571,31.47142857
7/3/2023,24.94285714,31.21428571
7/10/2023,25.15714286,31.28571429
7/17/2023,24.82857143,29.57142857
7/24/2023,25,30.35714286
7/31/2023,25.12857143,31.44285714
8/7/2023,25.42857143,31.51428571
8/14/2023,25.01428571,31.05714286
8/21/2023,25.04285714,32.04285714
8/28/2023,25,30.47142857
9/4/2023,24.75714286,30.7
9/11/2023,24.61428571,30.71428571
9/18/2023,24.57142857,30.82857143
9/25/2023,24.32857143,30.28571429
10/2/2023,24.61428571,30.92857143
10/9/2023,24.27142857,30.91428571
10/16/2023,24.54285714,30.98571429
10/23/2023,24.44285714,30.84285714
10/30/2023,24.55714286,31.42857143
11/6/2023,24.57142857,31.08571429
11/13/2023,23.68571429,30.8
11/20/2023,23.41428571,30.04285714
11/27/2023,23.78571429,30.94285714
12/4/2023,24.17142857,31.37142857
12/11/2023,23.85714286,33.41428571
12/18/2023,24.04285714,32.67142857
12/25/2023,23.6,32.45714286
1/1/2024,24.04285714,32.8
1/8/2024,23.3,32.04285714
1/15/2024,23.4,32.42857143
1/22/2024,23.38571429,32.9
1/29/2024,23.4,33.3
2/5/2024,23.95714286,32.98571429
2/12/2024,23.72857143,35.11428571
2/19/2024,24.28571429,34.71428571
2/26/2024,24.65714286,35.6
3/4/2024,25.18571429,35.7
3/11/2024,24.77142857,36.18571429
3/18/2024,24.84285714,35.74285714
3/25/2024,25.98571429,36.15714286
4/1/2024,26.71428571,35.65714286
4/8/2024,26.55714286,37.41428571
4/15/2024,26.72857143,36.21428571
4/22/2024,27.5,36.95714286
4/29/2024,28.14285714,36.88571429
5/6/2024,27.4,35.05714286
5/13/2024,26.67142857,34.22857143
5/20/2024,26.48571429,32.82857143
5/27/2024,26.34285714,32.85714286
6/3/2024,26.9,33.4
6/10/2024,25.97142857,32.84285714
6/17/2024,25.54285714,31.55714286
6/24/2024,25.28571429,31.41428571
7/1/2024,24.95714286,31.25714286
7/8/2024,25.08571429,30.68571429
7/15/2024,24.58571429,29.95714286
7/22/2024,25.04285714,30.4
7/29/2024,24.97142857,31.61428571
8/5/2024,25,31.82857143
8/12/2024,25.52857143,32.31428571
8/19/2024,25.25714286,32.3
8/26/2024,24.78571429,30.35714286
9/2/2024,25.14285714,30.41428571
9/9/2024,25.22857143,31.1
9/16/2024,24.7,29.28571429
9/23/2024,24.85714286,31.25714286
9/30/2024,24.85714286,31.35714286
10/7/2024,24.87142857,30.95714286
10/14/2024,24.67142857,30.27142857
10/21/2024,24.04285714,30.35714286
10/28/2024,23.77142857,30.12857143
11/4/2024,23.98571429,30.92857143
11/11/2024,24.64285714,31.84285714
11/18/2024,24.4,33.02857143
11/25/2024,24.38571429,32.87142857
12/2/2024,24.37142857,30.81428571
12/9/2024,24.02857143,29.67142857
12/16/2024,21.58571429,29.07142857
12/23/2024,22.85714286,30.74285714
12/30/2024,22.4,30.17142857
